CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferredOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromLastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,
1517,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0,1,0,0,0,0,0,
1518,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0,1,0,0,0,0,0,
1519,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0,1,0,0,0,0,0,
1520,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1521,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1522,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0,1,0,0,0,0,0,
1523,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0,0,0,0,0,0,0,
1524,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0,0,0,0,0,0,0,
1525,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0,1,0,0,0,0,0,
1526,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0,1,0,0,0,0,0,
1527,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0,0,0,0,0,0,0,
1528,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0,1,0,0,0,0,0,
1529,1,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,5,0,2,0,-100,0,1,321,0,
1530,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0,1,0,0,0,0,0,
1531,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0,0,0,0,0,0,0,
1532,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0,1,0,0,0,0,0,
1533,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0,0,0,0,0,0,0,
1534,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1535,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0,0,0,0,0,0,0,
1536,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0,0,0,0,0,0,0,
1537,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1538,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1539,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0,0,0,0,0,0,0,
1541,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1542,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0,0,0,0,0,0,0,
1543,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1544,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1545,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1546,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1547,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1548,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1549,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1550,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0,1,0,0,0,0,0,
1551,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0,0,0,0,0,0,0,
1552,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0,1,0,0,0,0,0,
1553,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1554,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1555,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0,1,0,0,0,0,0,
1556,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1557,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1558,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1559,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0,0,0,0,0,0,0,
1560,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0,1,0,0,0,0,0,
1561,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0,1,0,0,0,0,0,
1563,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0,0,0,0,0,0,0,
1564,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0,0,0,0,0,0,0,
1565,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0,1,0,0,0,0,0,
1566,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0,1,0,0,0,0,0,
1567,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0,0,0,0,0,0,0,
1568,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1569,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1570,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0,0,0,0,0,0,0,
1571,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0,0,0,0,0,0,0,
1572,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0,0,0,0,0,0,0,
1573,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1574,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0,0,0,0,0,0,0,
1575,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1576,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0,1,0,0,0,0,0,
1577,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0,0,0,0,0,0,0,
1578,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0,0,0,0,0,0,0,
1579,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0,1,0,0,0,0,0,
1580,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0,1,0,0,0,0,0,
1581,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0,1,0,0,0,0,0,
1582,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0,0,0,0,0,0,0,
1583,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1584,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1585,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1586,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1587,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1588,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1589,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1590,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1591,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,0,0,0,0,0,0,
1592,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1593,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1594,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1595,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1596,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1597,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1598,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1599,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1600,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1601,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1602,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1603,1,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Small Appliances,1,0,1,1,0,0,2,228,0,
1604,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1605,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1606,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1607,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1608,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1609,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1610,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,0,0,0,0,0,0,
1611,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,0,0,0,0,0,0,
1612,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1613,1,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,5,0,1,1,-100,0,1,316,0,
1614,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1615,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1616,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1617,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1618,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1619,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1620,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1621,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1622,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1623,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1624,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1625,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1626,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1627,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1628,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,0,0,0,0,0,0,
1629,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1630,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1631,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1632,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1633,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1634,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1635,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1636,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1637,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1638,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1639,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1640,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1641,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1642,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1643,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1644,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,0,0,0,0,0,0,
1645,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1646,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,0,0,0,0,0,0,
1647,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1648,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1649,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1650,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1652,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1653,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1654,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1655,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1656,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1657,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1658,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1659,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1660,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1661,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1662,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1663,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1664,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1665,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1666,1,12,Desktop,0,0,Pay Now,Female,0,1,Wearables,1,0,2,0,-100,0,1,329,0,
1667,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1668,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1669,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1670,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,1,1,0,0,0,0,0,
1671,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1672,1,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0,0,0,0,0,0,0,
1674,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1675,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1676,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1677,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1678,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1679,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1680,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1681,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1682,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1683,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1685,1,12,Desktop,0,0,Pay Now,Female,0,1,Cookwares,2,0,1,0,-100,0,1,299,0,
1686,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1687,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1688,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1689,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1690,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1692,1,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,1,0,2,0,-100,0,1,292,0,
1693,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1694,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1695,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1696,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1697,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1698,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1699,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1700,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1701,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1702,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1703,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,1,0,0,0,0,0,0,
1704,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1705,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1706,1,12,Desktop,0,0,Pay Now,Male,0,1,Beauty & Fitness,1,0,1,0,-100,0,1,267,0,
1707,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1708,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1709,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,0,0,0,0,0,0,
1710,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1711,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1712,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1713,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1714,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1715,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1716,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1717,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1718,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1720,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1721,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1722,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1723,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1724,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1725,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1726,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1727,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,0,0,0,0,0,0,
1728,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1729,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1730,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1731,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1732,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,0,0,0,0,0,0,
1733,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1734,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1735,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1736,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1737,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1738,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1739,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1740,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1741,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1742,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1743,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1744,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1745,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1746,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1747,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1748,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1749,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1750,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1751,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1752,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1753,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1754,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1755,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1756,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1757,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1758,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1759,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1760,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1761,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1762,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1763,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1764,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1765,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1766,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,1,0,0,0,0,0,
1767,1,12,Desktop,0,0,Pay Now,Female,0,1,TV & Audio,2,0,0,1,0,0,1,202,0,
1768,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1769,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1770,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1771,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,0,0,0,0,0,0,
1772,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,1,0,0,0,0,0,0,
1773,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1774,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1775,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1776,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1777,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1778,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1779,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1780,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1781,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,0,0,0,0,0,0,
1782,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,1,0,0,0,0,0,
1783,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1784,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,1,0,0,0,0,0,
1785,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0,0,0,0,0,0,0,
1786,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1787,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0,1,0,0,0,0,0,
1788,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1789,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0,0,0,0,0,0,0,
1790,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
1791,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0,0,0,0,0,0,0,
1792,1,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0,1,0,0,0,0,0,
